Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_23,0.66,0.6457142857142857,0.5742857142857143,0.6285714285714286,0.5828571428571429,0.6028571428571429,0.2742857142857143,0.6,0.6228571428571429,0.6971428571428572
Block_24,0.6714285714285714,0.6685714285714286,0.6142857142857143,0.6514285714285715,0.62,0.6171428571428571,0.35714285714285715,0.6085714285714285,0.68,0.7342857142857143
Block_25,0.6857142857142857,0.7,0.6571428571428571,0.6971428571428572,0.6085714285714285,0.6542857142857142,0.3457142857142857,0.6485714285714286,0.6742857142857143,0.76
Block_26,0.6685714285714286,0.6628571428571428,0.6057142857142858,0.6371428571428571,0.66,0.5657142857142857,0.2885714285714286,0.6142857142857143,0.6457142857142857,0.7085714285714285
Block_27,0.7114285714285714,0.72,0.6571428571428571,0.6885714285714286,0.6085714285714285,0.6514285714285715,0.3628571428571429,0.6742857142857143,0.72,0.7742857142857142
Block_28,0.7542857142857143,0.7171428571428572,0.6314285714285715,0.6771428571428572,0.6114285714285714,0.5742857142857143,0.3657142857142857,0.6428571428571429,0.7257142857142858,0.7628571428571429
Block_29,0.6571428571428571,0.6885714285714286,0.6,0.62,0.6142857142857143,0.5914285714285714,0.3514285714285714,0.6228571428571429,0.6571428571428571,0.7314285714285714
Block_30,0.7171428571428572,0.7114285714285714,0.6628571428571428,0.7,0.64,0.6457142857142857,0.3457142857142857,0.66,0.6914285714285714,0.7485714285714286
Block_31,0.6857142857142857,0.6714285714285714,0.6514285714285715,0.6571428571428571,0.6457142857142857,0.5828571428571429,0.31142857142857144,0.6428571428571429,0.6742857142857143,0.7057142857142857
Block_32,0.68,0.6571428571428571,0.6,0.6342857142857142,0.6228571428571429,0.6114285714285714,0.30857142857142855,0.6257142857142857,0.66,0.7285714285714285
Block_33,0.6857142857142857,0.7057142857142857,0.6571428571428571,0.6857142857142857,0.64,0.6171428571428571,0.3514285714285714,0.6742857142857143,0.6485714285714286,0.7342857142857143
Block_34,0.6828571428571428,0.7285714285714285,0.6771428571428572,0.72,0.6171428571428571,0.6257142857142857,0.33714285714285713,0.6885714285714286,0.7114285714285714,0.7714285714285715
Block_35,0.7028571428571428,0.7057142857142857,0.66,0.6828571428571428,0.62,0.6114285714285714,0.32571428571428573,0.6628571428571428,0.6828571428571428,0.7657142857142857
Block_36,0.6885714285714286,0.6828571428571428,0.62,0.6542857142857142,0.6228571428571429,0.5828571428571429,0.3457142857142857,0.6285714285714286,0.6485714285714286,0.72
Block_37,0.7142857142857143,0.7257142857142858,0.6485714285714286,0.7,0.6257142857142857,0.6228571428571429,0.3657142857142857,0.6685714285714286,0.7171428571428572,0.7914285714285715
Block_38,0.7228571428571429,0.7342857142857143,0.6628571428571428,0.7057142857142857,0.6171428571428571,0.6,0.34,0.6885714285714286,0.7114285714285714,0.7857142857142857
Block_39,0.7285714285714285,0.6714285714285714,0.6142857142857143,0.66,0.6657142857142857,0.6571428571428571,0.3028571428571429,0.64,0.7085714285714285,0.7628571428571429
Block_40,0.6762177650429799,0.6876790830945558,0.6418338108882522,0.6819484240687679,0.6389684813753582,0.5959885386819485,0.33810888252148996,0.667621776504298,0.6590257879656161,0.7449856733524355
Block_41,0.6934097421203438,0.6991404011461319,0.6561604584527221,0.6848137535816619,0.670487106017192,0.5902578796561605,0.3495702005730659,0.66189111747851,0.66189111747851,0.7421203438395415
Block_42,0.6590257879656161,0.6561604584527221,0.5959885386819485,0.6275071633237822,0.6160458452722063,0.6103151862464183,0.30659025787965616,0.6017191977077364,0.6532951289398281,0.7106017191977078
Block_43,0.6389684813753582,0.6475644699140402,0.5845272206303725,0.6160458452722063,0.5845272206303725,0.5530085959885387,0.32951289398280803,0.5988538681948424,0.6131805157593123,0.6934097421203438
Block_44,0.7306590257879656,0.6962750716332379,0.6389684813753582,0.667621776504298,0.6275071633237822,0.6160458452722063,0.3553008595988539,0.66189111747851,0.6991404011461319,0.7507163323782235
Block_45,0.6905444126074498,0.6905444126074498,0.6504297994269341,0.673352435530086,0.6361031518624641,0.5988538681948424,0.3553008595988539,0.6475644699140402,0.6905444126074498,0.7249283667621776
Block_46,0.6934097421203438,0.6848137535816619,0.6217765042979942,0.664756446991404,0.5873925501432665,0.6160458452722063,0.31805157593123207,0.6246418338108882,0.673352435530086,0.7335243553008596
Block_47,0.6848137535816619,0.6905444126074498,0.6275071633237822,0.6790830945558739,0.6590257879656161,0.6045845272206304,0.32951289398280803,0.6418338108882522,0.6905444126074498,0.7363896848137536
Block_48,0.7020057306590258,0.7277936962750716,0.6934097421203438,0.7277936962750716,0.5902578796561605,0.5902578796561605,0.35816618911174786,0.6848137535816619,0.6762177650429799,0.7593123209169055
Block_49,0.673352435530086,0.7020057306590258,0.664756446991404,0.6876790830945558,0.6475644699140402,0.6160458452722063,0.3495702005730659,0.6590257879656161,0.664756446991404,0.7621776504297995
Block_50,0.673352435530086,0.7020057306590258,0.6504297994269341,0.6762177650429799,0.6045845272206304,0.6045845272206304,0.3553008595988539,0.6561604584527221,0.6475644699140402,0.7421203438395415
