Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_1,0.6627906976744186,0.6853932584269663,0.6704545454545454,0.6666666666666666,0.4805194805194805,0.6111111111111112,0.33881578947368424,0.6236559139784946,0.7368421052631579,0.5957446808510638
Block_2,0.7727272727272727,0.7524752475247525,0.7422680412371134,0.7142857142857143,0.5029585798816568,0.7087378640776699,0.36,0.7878787878787878,0.7802197802197802,0.6375838926174496
Block_3,0.7653061224489796,0.696969696969697,0.7352941176470589,0.6991150442477876,0.5113636363636364,0.63,0.35782747603833864,0.6371681415929203,0.7752808988764045,0.6103896103896104
Block_4,0.7524752475247525,0.7592592592592593,0.75,0.7280701754385965,0.49390243902439024,0.6764705882352942,0.3344155844155844,0.7017543859649122,0.7441860465116279,0.5928571428571429
Block_5,0.8313253012048193,0.7931034482758621,0.7888888888888889,0.7894736842105263,0.5333333333333333,0.7738095238095238,0.3633217993079585,0.7692307692307693,0.8591549295774648,0.6301369863013698
Block_6,0.797752808988764,0.7802197802197802,0.7346938775510204,0.7238095238095238,0.5637583892617449,0.6293103448275862,0.33974358974358976,0.6730769230769231,0.7411764705882353,0.5625
Block_7,0.7222222222222222,0.7472527472527473,0.7888888888888889,0.7525773195876289,0.47904191616766467,0.62,0.3448275862068966,0.7,0.7088607594936709,0.5918367346938775
Block_8,0.8085106382978723,0.7777777777777778,0.7448979591836735,0.7314814814814815,0.5,0.7551020408163265,0.34674922600619196,0.7115384615384616,0.7752808988764045,0.5773809523809523
Block_9,0.7471264367816092,0.7666666666666667,0.7608695652173914,0.7307692307692307,0.5033112582781457,0.6638655462184874,0.34965034965034963,0.6857142857142857,0.7625,0.6482758620689655
Block_10,0.6857142857142857,0.7184466019417476,0.6893203883495146,0.6727272727272727,0.5337423312883436,0.6173913043478261,0.3448275862068966,0.6754385964912281,0.7021276595744681,0.563953488372093
Block_11,0.7157894736842105,0.7340425531914894,0.7263157894736842,0.7358490566037735,0.5337837837837838,0.6481481481481481,0.33860759493670883,0.6836734693877551,0.7325581395348837,0.5973154362416108
Block_12,0.8125,0.7676767676767676,0.77,0.7321428571428571,0.5151515151515151,0.6296296296296297,0.3538961038961039,0.7264150943396226,0.7831325301204819,0.625
Block_13,0.7570093457943925,0.7368421052631579,0.7410714285714286,0.6984126984126984,0.5536723163841808,0.7102803738317757,0.3924914675767918,0.6893939393939394,0.7368421052631579,0.6577181208053692
Block_14,0.7169811320754716,0.6942148760330579,0.7049180327868853,0.689922480620155,0.5056179775280899,0.639344262295082,0.3559870550161812,0.6131386861313869,0.7037037037037037,0.5536723163841808
Block_15,0.7551020408163265,0.7422680412371134,0.7282608695652174,0.7157894736842105,0.543046357615894,0.6470588235294118,0.3377926421404682,0.7052631578947368,0.7906976744186046,0.6126760563380281
Block_16,0.7777777777777778,0.7657657657657657,0.7272727272727273,0.7317073170731707,0.559748427672956,0.6422764227642277,0.3654485049833887,0.6875,0.7155963302752294,0.563953488372093
Block_17,0.7102803738317757,0.7181818181818181,0.6915887850467289,0.7090909090909091,0.551948051948052,0.6509433962264151,0.3617021276595745,0.6851851851851852,0.7721518987341772,0.5806451612903226
Block_18,0.7475728155339806,0.7155963302752294,0.7628865979381443,0.7368421052631579,0.44324324324324327,0.7128712871287128,0.34796238244514105,0.6785714285714286,0.7319587628865979,0.6011904761904762
Block_19,0.7777777777777778,0.7386363636363636,0.7473684210526316,0.7314814814814815,0.5684931506849316,0.6808510638297872,0.3881118881118881,0.7608695652173914,0.8194444444444444,0.6590909090909091
Block_20,0.7956989247311828,0.78125,0.78125,0.7232142857142857,0.5751633986928104,0.6761904761904762,0.3487654320987654,0.7264150943396226,0.8043478260869565,0.6305732484076433
Block_21,0.7549019607843137,0.7117117117117117,0.7017543859649122,0.6693548387096774,0.5120481927710844,0.6785714285714286,0.3614864864864865,0.717741935483871,0.7731958762886598,0.5773809523809523
