Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_40,0.46496815286624205,0.445859872611465,0.4394904458598726,0.46496815286624205,0.5286624203821656,0.445859872611465,0.732484076433121,0.47770700636942676,0.42038216560509556,0.5605095541401274
Block_41,0.49044585987261147,0.4585987261146497,0.4585987261146497,0.5095541401273885,0.5095541401273885,0.49044585987261147,0.7579617834394905,0.4713375796178344,0.45222929936305734,0.5796178343949044
Block_42,0.4140127388535032,0.4140127388535032,0.4267515923566879,0.4585987261146497,0.4968152866242038,0.43312101910828027,0.7133757961783439,0.4394904458598726,0.4012738853503185,0.4713375796178344
Block_43,0.5222929936305732,0.554140127388535,0.5605095541401274,0.5605095541401274,0.5859872611464968,0.535031847133758,0.7133757961783439,0.5859872611464968,0.5286624203821656,0.643312101910828
Block_44,0.42038216560509556,0.45222929936305734,0.46496815286624205,0.49044585987261147,0.46496815286624205,0.4012738853503185,0.7388535031847133,0.45222929936305734,0.37579617834394907,0.5414012738853503
Block_45,0.4585987261146497,0.47770700636942676,0.42038216560509556,0.4394904458598726,0.4713375796178344,0.47770700636942676,0.7006369426751592,0.4585987261146497,0.4394904458598726,0.5668789808917197
Block_46,0.5286624203821656,0.5095541401273885,0.5159235668789809,0.5732484076433121,0.554140127388535,0.4585987261146497,0.7579617834394905,0.4968152866242038,0.5159235668789809,0.5732484076433121
Block_47,0.47770700636942676,0.4713375796178344,0.47770700636942676,0.5031847133757962,0.5031847133757962,0.4394904458598726,0.6942675159235668,0.4394904458598726,0.42038216560509556,0.5923566878980892
Block_48,0.5159235668789809,0.5159235668789809,0.5477707006369427,0.554140127388535,0.5477707006369427,0.5159235668789809,0.732484076433121,0.5222929936305732,0.5159235668789809,0.6496815286624203
Block_49,0.445859872611465,0.4585987261146497,0.43312101910828027,0.4585987261146497,0.5732484076433121,0.40764331210191085,0.7261146496815286,0.4394904458598726,0.40764331210191085,0.5923566878980892
Block_50,0.46496815286624205,0.49044585987261147,0.4968152866242038,0.5477707006369427,0.535031847133758,0.46496815286624205,0.7261146496815286,0.4968152866242038,0.3821656050955414,0.5414012738853503
